Track         : Watkins Glen International (The Glen)
Vehicle       : Test Car D
Driver        : Andrea
Starting Date : 14/05/2006
Starting Time : 19:30:56
Sample Rate   : 20 samples/sec


time    Longitude Acc   Latitude Acc    Accel/Braking G       Lateral G
====    =============   ============    ===============       =========
16.55	0.112917	-0.059372	-0.123103	-0.391608
16.60	0.023970	0.024650	-0.116358	-0.381119
16.65	0.017817	0.021843	-0.151771	-0.409091
16.70	0.023138	0.024776	-0.129848	-0.440559
16.75	0.033027	0.028113	-0.094435	-0.374126
16.80	0.027024	0.021439	-0.055649	-0.379371
16.85	0.018586	0.014742	-0.080944	-0.417832
16.90	-0.017413	0.002068	-0.112985	-0.444056
16.95	-0.005813	-0.004416	-0.118044	-0.500000
17.00	0.083332	0.015806	-0.104553	-0.482517
17.05	0.076524	0.025540	-0.156830	-0.461538
17.10	0.029339	0.021625	-0.161889	-0.522727
17.15	0.035522	0.023416	-0.143339	-0.491259
17.20	0.039427	0.022717	-0.141653	-0.505245
17.25	0.042968	0.022530	-0.187184	-0.482517
17.30	0.043692	0.024653	-0.254637	-0.444056
17.35	0.037892	0.026548	-0.284992	-0.451049
17.40	-0.035024	0.006450	-0.300169	-0.437063
17.45	-0.051152	-0.023101	-0.342327	-0.461538
17.50	0.080030	-0.007896	-0.377740	-0.452797
17.55	0.104010	0.026239	-0.408094	-0.388112
17.60	0.047719	0.036660	-0.433390	-0.342657
17.65	0.040296	0.035339	-0.377740	-0.298951
17.70	0.040310	0.032343	-0.377740	-0.283217
17.75	0.042914	0.029543	-0.338954	-0.178322
17.80	0.032553	0.028030	-0.367622	-0.150350
17.85	0.020483	0.028276	-0.369309	-0.125874
17.90	-0.101226	0.146916	-0.428331	-0.124126
17.95	-0.130340	0.118010	-0.443508	-0.094406
18.00	0.071501	-0.145618	-0.421585	-0.083916
18.05	0.099107	-0.115232	-0.376054	-0.118881
18.10	0.018695	0.030074	-0.337268	-0.050699
18.15	0.018446	0.026720	-0.298482	-0.024476
18.20	0.014862	0.025135	-0.340641	0.011647
18.25	0.012196	0.027072	-0.389545	0.064892
18.30	-0.001454	0.029808	-0.359191	0.078203
18.35	-0.011015	0.029278	-0.325464	0.023295
18.40	-0.029178	0.373148	-0.298482	0.033278
